구분,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
연립다세대,서울특별시 마포구 아현동,695-9,0695,0009,종근빌라에이동,월세,53.71,202208,16,"         2,000",            70,1,1990,손기정로3길 23
연립다세대,서울특별시 마포구 아현동,745,0745,0000,천중팰리스,전세,50.38,202203,4,"        40,000",             0,5,2015,마포대로24안길 3
연립다세대,서울특별시 마포구 아현동,745,0745,0000,천중팰리스,전세,50.38,202203,12,"        40,000",             0,5,2015,마포대로24안길 3
연립다세대,서울특별시 마포구 아현동,745,0745,0000,천중팰리스,전세,50.38,202203,12,"        40,000",             0,5,2015,마포대로24안길 3
연립다세대,서울특별시 마포구 아현동,745,0745,0000,천중팰리스,전세,54.31,202204,1,"        35,700",             0,5,2015,마포대로24안길 3
연립다세대,서울특별시 마포구 아현동,745,0745,0000,천중팰리스,전세,54.12,202204,14,"        31,500",             0,3,2015,마포대로24안길 3
연립다세대,서울특별시 마포구 아현동,745,0745,0000,천중팰리스,전세,55.59,202206,24,"        39,000",             0,5,2015,마포대로24안길 3
연립다세대,서울특별시 마포구 아현동,745,0745,0000,천중팰리스,월세,56.26,202209,14,"        39,000",             5,2,2015,마포대로24안길 3
연립다세대,서울특별시 마포구 아현동,386-66,0386,0066,청보파크빌,전세,42.77,202204,30,"        33,000",             0,5,2017,환일길 67-1
연립다세대,서울특별시 마포구 아현동,331-29,0331,0029,트렌빌,전세,26.11,202201,4,"        33,600",             0,7,2019,신촌로32길 3-8
연립다세대,서울특별시 마포구 아현동,331-29,0331,0029,트렌빌,전세,28.36,202202,7,"        32,550",             0,10,2019,신촌로32길 3-8
연립다세대,서울특별시 마포구 아현동,331-29,0331,0029,트렌빌,월세,28.36,202205,29,"         4,500",            90,8,2019,신촌로32길 3-8
연립다세대,서울특별시 마포구 아현동,331-29,0331,0029,트렌빌,전세,26.18,202206,28,"        33,000",             0,8,2019,신촌로32길 3-8
연립다세대,서울특별시 마포구 아현동,331-29,0331,0029,트렌빌,전세,26.18,202211,18,"        34,500",             0,7,2019,신촌로32길 3-8
연립다세대,서울특별시 마포구 아현동,703-14,0703,0014,평강빌라,전세,51.44,202204,25,"         6,000",             0,-1,2007,손기정로 41
연립다세대,서울특별시 마포구 아현동,747-2,0747,0002,하늘채빌리지,전세,49.53,202204,9,"        30,000",             0,3,2019,마포대로24안길 14
연립다세대,서울특별시 마포구 아현동,747-2,0747,0002,하늘채빌리지,전세,49.53,202204,9,"        30,000",             0,3,2019,마포대로24안길 14
연립다세대,서울특별시 마포구 아현동,747-2,0747,0002,하늘채빌리지,전세,22.87,202209,17,"        18,000",             0,5,2019,마포대로24안길 14
연립다세대,서울특별시 마포구 아현동,747-2,0747,0002,하늘채빌리지,전세,28.93,202212,28,"        19,500",             0,4,2019,마포대로24안길 14
연립다세대,서울특별시 마포구 아현동,749-3,0749,0003,"현대빌라(A,B동)(구389-10)",전세,39.48,202203,14,"        16,000",             0,3,1994,환일8길 11
연립다세대,서울특별시 마포구 아현동,723-4,0723,0004,희망빌라,전세,46.3,202212,16,"        12,000",             0,2,1986,손기정로4길 26
연립다세대,서울특별시 마포구 아현동,705,0705,0000,희망빌라,전세,68.66,202212,17,"        19,950",             0,2,2007,손기정로 47-28
연립다세대,서울특별시 마포구 아현동,751-6,0751,0006,힐하우스,전세,39.05,202203,5,"        15,500",             0,4,2012,환일길 60-5
연립다세대,서울특별시 마포구 아현동,751-6,0751,0006,힐하우스,전세,58.53,202207,12,"        23,100",             0,5,2012,환일길 60-5
연립다세대,서울특별시 마포구 연남동,223-117,0223,0117,(223-117),월세,40.82,202202,23,"         4,000",            75,4,2002,동교로51길 47
연립다세대,서울특별시 마포구 연남동,223-4,0223,0004,(223-4),월세,54.88,202210,1,"        10,000",            30,3,2002,동교로51안길 28
연립다세대,서울특별시 마포구 연남동,223-47,0223,0047,(223-47),월세,110.1,202203,11,"         2,000",           105,3,2003,성미산로31길 11-7
연립다세대,서울특별시 마포구 연남동,223-48,0223,0048,(223-48),전세,54.21,202201,17,"        29,000",             0,3,2002,성미산로31길 11-9
연립다세대,서울특별시 마포구 연남동,223-48,0223,0048,(223-48),전세,53.17,202205,21,"        30,000",             0,3,2002,성미산로31길 11-9
연립다세대,서울특별시 마포구 연남동,224-1,0224,0001,(224-1),월세,28.31,202205,7,           500,            55,5,2012,동교로52길 20
연립다세대,서울특별시 마포구 연남동,224-1,0224,0001,(224-1),월세,18.64,202210,28,           500,            50,5,2012,동교로52길 20
연립다세대,서울특별시 마포구 연남동,225-2,0225,0002,(225-2),전세,28.34,202203,5,"        10,000",             0,4,2001,동교로51길 9
연립다세대,서울특별시 마포구 연남동,225-8,0225,0008,(225-8),월세,20.44,202208,1,"        14,000",            40,5,2015,성미산로31길 14
연립다세대,서울특별시 마포구 연남동,225-8,0225,0008,(225-8),전세,20.44,202210,30,"        20,000",             0,5,2015,성미산로31길 14
연립다세대,서울특별시 마포구 연남동,228-6,0228,0006,(228-6),월세,17.7,202202,9,           200,            65,3,2010,동교로 266-9
연립다세대,서울특별시 마포구 연남동,228-6,0228,0006,(228-6),월세,18.86,202208,1,           200,            65,3,2010,동교로 266-9
연립다세대,서울특별시 마포구 연남동,229-14,0229,0014,(229-14),전세,48.15,202204,14,"        16,000",             0,1,1992,동교로 263-3
연립다세대,서울특별시 마포구 연남동,229-17,0229,0017,(229-17),월세,15.46,202201,24,           500,            48,2,2012,동교로47길 12
연립다세대,서울특별시 마포구 연남동,229-17,0229,0017,(229-17),월세,14.81,202206,17,           500,            50,5,2012,동교로47길 12
연립다세대,서울특별시 마포구 연남동,229-17,0229,0017,(229-17),월세,45.03,202208,18,"         2,000",           105,4,2012,동교로47길 12
연립다세대,서울특별시 마포구 연남동,229-17,0229,0017,(229-17),월세,15.46,202212,27,           500,            48,2,2012,동교로47길 12
연립다세대,서울특별시 마포구 연남동,229-24,0229,0024,(229-24),전세,44.43,202202,5,"        30,000",             0,2,2008,동교로47길 13
연립다세대,서울특별시 마포구 연남동,229-24,0229,0024,(229-24),전세,44.43,202211,15,"        23,100",             0,3,2008,동교로47길 13
연립다세대,서울특별시 마포구 연남동,229-40,0229,0040,(229-40),월세,14.05,202201,22,"         1,000",            50,3,2014,동교로45길 3-4
연립다세대,서울특별시 마포구 연남동,229-40,0229,0040,(229-40),월세,14.05,202201,22,"         1,000",            50,3,2014,동교로45길 3-4
연립다세대,서울특별시 마포구 연남동,229-40,0229,0040,(229-40),월세,14.05,202201,25,"         1,000",            50,2,2014,동교로45길 3-4
연립다세대,서울특별시 마포구 연남동,229-40,0229,0040,(229-40),월세,15.45,202203,16,           500,            55,3,2014,동교로45길 3-4
연립다세대,서울특별시 마포구 연남동,229-40,0229,0040,(229-40),월세,15.45,202212,7,"         1,000",            50,3,2014,동교로45길 3-4
연립다세대,서울특별시 마포구 연남동,229-43,0229,0043,(229-43),전세,27.93,202205,18,"        17,000",             0,4,2014,동교로41길 12-7
연립다세대,서울특별시 마포구 연남동,229-43,0229,0043,(229-43),전세,29.99,202208,26,"        23,000",             0,3,2014,동교로41길 12-7
연립다세대,서울특별시 마포구 연남동,229-43,0229,0043,(229-43),전세,25.07,202210,28,"        15,000",             0,5,2014,동교로41길 12-7
연립다세대,서울특별시 마포구 연남동,239-12,0239,0012,(239-12),월세,14.96,202202,4,"         2,500",            41,3,2014,동교로45길 32
연립다세대,서울특별시 마포구 연남동,239-12,0239,0012,(239-12),월세,15.48,202203,1,"         1,000",            47,4,2014,동교로45길 32
연립다세대,서울특별시 마포구 연남동,239-12,0239,0012,(239-12),월세,12.6,202203,2,"         3,000",            47,5,2014,동교로45길 32
연립다세대,서울특별시 마포구 연남동,239-12,0239,0012,(239-12),월세,17.1,202205,6,"         3,000",            41,3,2014,동교로45길 32
연립다세대,서울특별시 마포구 연남동,239-12,0239,0012,(239-12),월세,14.92,202206,11,"         3,000",            45,2,2014,동교로45길 32
연립다세대,서울특별시 마포구 연남동,239-12,0239,0012,(239-12),월세,17.1,202207,14,"         2,000",            47,2,2014,동교로45길 32
연립다세대,서울특별시 마포구 연남동,239-12,0239,0012,(239-12),월세,15.62,202207,30,"         3,000",            41,4,2014,동교로45길 32
연립다세대,서울특별시 마포구 연남동,239-18,0239,0018,(239-18),전세,12.99,202202,4,"        15,750",             0,4,2013,성미산로32길 12
연립다세대,서울특별시 마포구 연남동,239-18,0239,0018,(239-18),전세,14.91,202211,23,"        15,750",             0,4,2013,성미산로32길 12
연립다세대,서울특별시 마포구 연남동,239-30,0239,0030,(239-30),월세,13.35,202205,14,"         1,000",            50,3,2013,성미산로32길 20
연립다세대,서울특별시 마포구 연남동,239-6,0239,0006,(239-6),월세,17.63,202205,16,           500,            55,3,2012,동교로47길 24
연립다세대,서울특별시 마포구 연남동,239-6,0239,0006,(239-6),월세,18.7,202207,28,           500,            55,2,2012,동교로47길 24
연립다세대,서울특별시 마포구 연남동,239-6,0239,0006,(239-6),월세,18.7,202207,28,           500,            55,2,2012,동교로47길 24
연립다세대,서울특별시 마포구 연남동,239-6,0239,0006,(239-6),월세,17.63,202210,20,           500,            56,3,2012,동교로47길 24
연립다세대,서울특별시 마포구 연남동,241-76,0241,0076,(241-76),월세,12.9,202210,14,           500,            40,3,2016,성미산로29안길 27-11
연립다세대,서울특별시 마포구 연남동,241-76,0241,0076,(241-76),월세,19.86,202211,5,           500,            40,3,2016,성미산로29안길 27-11
연립다세대,서울특별시 마포구 연남동,241-92,0241,0092,(241-92),월세,21.56,202203,26,"         1,000",            50,3,2015,성미산로29안길 19-8
연립다세대,서울특별시 마포구 연남동,255-11,0255,0011,(255-11),월세,18.88,202205,9,"         1,000",            59,2,2010,동교로41길 11
연립다세대,서울특별시 마포구 연남동,255-17,0255,0017,(255-17),월세,28.95,202204,14,"         1,000",            50,2,2014,동교로39길 4-8
연립다세대,서울특별시 마포구 연남동,255-17,0255,0017,(255-17),월세,28.8,202204,22,"         1,000",            88,2,2014,동교로39길 4-8
연립다세대,서울특별시 마포구 연남동,257-7,0257,0007,(257-7),월세,25.93,202208,5,"         8,000",            15,3,2012,성미산로26길 41
연립다세대,서울특별시 마포구 연남동,260-37,0260,0037,(260-37),월세,24,202201,13,"         5,000",            32,2,2013,동교로36길 12
연립다세대,서울특별시 마포구 연남동,361-7,0361,0007,(361-7),월세,19.33,202212,18,"         1,000",            72,2,2016,연남로 90
연립다세대,서울특별시 마포구 연남동,370-41,0370,0041,(370-41),월세,38.16,202201,20,"         1,000",            70,3,1997,성미산로19길 46
연립다세대,서울특별시 마포구 연남동,370-41,0370,0041,(370-41),전세,36.96,202202,24,"        13,000",             0,-1,1997,성미산로19길 46
연립다세대,서울특별시 마포구 연남동,370-41,0370,0041,(370-41),전세,38.01,202205,28,"        13,000",             0,-1,1997,성미산로19길 46
연립다세대,서울특별시 마포구 연남동,370-41,0370,0041,(370-41),월세,34.47,202210,22,"         2,000",            70,3,1997,성미산로19길 46
연립다세대,서울특별시 마포구 연남동,370-41,0370,0041,(370-41),전세,36.96,202211,8,"        19,500",             0,3,1997,성미산로19길 46
연립다세대,서울특별시 마포구 연남동,390-27,0390,0027,(390-27),월세,21.6,202202,12,"         5,000",            40,2,2003,동교로38길 27-15
연립다세대,서울특별시 마포구 연남동,480-7,0480,0007,(480-7),전세,22.8,202202,21,"        10,000",             0,2,2012,성미산로19길 111
연립다세대,서울특별시 마포구 연남동,480-7,0480,0007,(480-7),월세,82.26,202206,17,"         1,000",            48,4,2012,성미산로19길 111
연립다세대,서울특별시 마포구 연남동,480-7,0480,0007,(480-7),월세,82.26,202209,23,"         5,000",            65,4,2012,성미산로19길 111
연립다세대,서울특별시 마포구 연남동,481-3,0481,0003,(481-3),전세,44.42,202201,10,"        25,000",             0,2,2012,성미산로19길 77
