정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명
SEB121000215,일동제약사거리,37.4788621,127.0382039,2.0221E+13,22291,11,서울특별시,서울
SEB121000216,일동제약사거리,37.4794972,127.0386916,2.0221E+13,22292,11,서울특별시,서울
SEB121000217,양재2동주민센터.양재꽃시장,37.4695857,127.0394643,2.0221E+13,22293,11,서울특별시,서울
SEB121000218,시민의숲,37.473135,127.038353,2.0221E+13,22294,11,서울특별시,서울
SEB121000219,언남고교,37.4732795,127.0389281,2.0221E+13,22295,11,서울특별시,서울
SEB121000220,시민의숲.양재꽃시장,37.470867,127.03836,2.0221E+13,22296,11,서울특별시,서울
SEB121000221,시민의숲.양재꽃시장,37.471255,127.039043,2.0221E+13,22297,11,서울특별시,서울
SEB121000222,AT센터.양재꽃시장,37.468707,127.039655,2.0221E+13,22298,11,서울특별시,서울
SEB121000223,양곡도매시장,37.4604389,127.0352905,2.0221E+13,22299,11,서울특별시,서울
SEB121000224,양곡도매시장,37.4599722,127.0353491,2.0221E+13,22300,11,서울특별시,서울
SEB121000225,하나로마트.코트라,37.4638411,127.0444478,2.0221E+13,22301,11,서울특별시,서울
SEB121000226,코트라,37.4646377,127.044576,2.0221E+13,22302,11,서울특별시,서울
SEB121000227,구룡사앞,37.47021,127.048848,2.0221E+13,22303,11,서울특별시,서울
SEB121000228,구룡사,37.474022,127.048132,2.0221E+13,22304,11,서울특별시,서울
SEB121000229,구룡사입구,37.4720912,127.0501271,2.0221E+13,22305,11,서울특별시,서울
SEB121000230,동원산업앞,37.4766473,127.0453961,2.0221E+13,22306,11,서울특별시,서울
SEB121000231,언남고포이성당앞,37.4720326,127.0458263,2.0221E+13,22307,11,서울특별시,서울
SEB121000232,양재119안전센터앞,37.4693625,127.0411736,2.0221E+13,22308,11,서울특별시,서울
SEB121000233,소방서앞,37.4699309,127.0417267,2.0221E+13,22309,11,서울특별시,서울
SEB121000234,꽃마을,37.4606793,127.0462508,2.0221E+13,22310,11,서울특별시,서울
SEB121000235,꽃마을,37.4604305,127.0465822,2.0221E+13,22311,11,서울특별시,서울
SEB121000236,개나리골입구,37.4574411,127.0476271,2.0221E+13,22312,11,서울특별시,서울
SEB121000237,개나리골입구,37.4569912,127.0482994,2.0221E+13,22313,11,서울특별시,서울
SEB121000238,새원마을,37.4542914,127.0507075,2.0221E+13,22314,11,서울특별시,서울
SEB121000239,새원마을,37.4544761,127.0507924,2.0221E+13,22315,11,서울특별시,서울
SEB121000240,본마을,37.453263,127.0511849,2.0221E+13,22316,11,서울특별시,서울
SEB121000241,본마을,37.4533278,127.0514427,2.0221E+13,22317,11,서울특별시,서울
SEB121000242,청계산.원터골,37.4444526,127.0577012,2.0221E+13,22318,11,서울특별시,서울
SEB121000243,청계산.원터골,37.444895,127.0576688,2.0221E+13,22319,11,서울특별시,서울
SEB121000244,관현사입구,37.437321,127.0632387,2.0221E+13,22320,11,서울특별시,서울
SEB121000245,관현사입구,37.4368629,127.0639017,2.0221E+13,22321,11,서울특별시,서울
SEB121000246,새쟁이마을,37.4343789,127.0661353,2.0221E+13,22322,11,서울특별시,서울
SEB121000247,새쟁이마을,37.4347964,127.0660515,2.0221E+13,22323,11,서울특별시,서울
SEB121000248,옛골,37.4307116,127.070717,2.0221E+13,22324,11,서울특별시,서울
SEB121000249,염곡마을.서초50플러스센터,37.461686,127.04892,2.0221E+13,22325,11,서울특별시,서울
SEB121000250,염곡마을.서초50플러스센터,37.4620019,127.0491561,2.0221E+13,22326,11,서울특별시,서울
SEB121000251,탑성마을,37.4583465,127.0564153,2.0221E+13,22327,11,서울특별시,서울
SEB121000252,탑성마을,37.4595286,127.0547296,2.0221E+13,22328,11,서울특별시,서울
SEB121000253,안골마을,37.455227,127.063892,2.0221E+13,22329,11,서울특별시,서울
SEB121000254,안골마을,37.4562835,127.0623888,2.0221E+13,22330,11,서울특별시,서울
SEB121000255,서울특별시어린이병원.강동송파과학화예비군훈련장,37.4566844,127.0706137,2.0221E+13,22331,11,서울특별시,서울
SEB121000256,서울특별시어린이병원.강동송파과학화예비군훈련장,37.4575866,127.0718263,2.0221E+13,22332,11,서울특별시,서울
SEB121000257,헌인릉.강남서초과학화예비군훈련장,37.4595992,127.0795771,2.0221E+13,22333,11,서울특별시,서울
SEB121000258,헌인릉.강남서초과학화예비군훈련장,37.4611155,127.0826829,2.0221E+13,22334,11,서울특별시,서울
SEB121000259,헌인농장,37.4614213,127.0847576,2.0221E+13,22335,11,서울특별시,서울
SEB121000260,헌인마을.서울농업기술센터,37.4636402,127.0914525,2.0221E+13,22336,11,서울특별시,서울
SEB121000261,헌인마을.서울농업기술센터,37.4632264,127.0893448,2.0221E+13,22337,11,서울특별시,서울
SEB121000262,강남역,37.4975009,127.0268505,2.0221E+13,22339,11,서울특별시,서울
SEB121000263,방배동래미안타워.동덕여중고,37.4747183,126.9905512,2.0221E+13,22340,11,서울특별시,서울
SEB121000271,강남역하나은행,37.4969583,127.0277969,2.0221E+13,22348,11,서울특별시,서울
SEB121000273,염곡마을.서초50플러스센터,37.461503,127.048968,2.0221E+13,22350,11,서울특별시,서울
SEB121000274,염곡마을.서초50플러스센터,37.461987,127.04929,2.0221E+13,22351,11,서울특별시,서울
SEB121000275,탑성마을,37.45834,127.056502,2.0221E+13,22352,11,서울특별시,서울
SEB121000276,탑성마을,37.459503,127.054983,2.0221E+13,22353,11,서울특별시,서울
SEB121000278,안골마을,37.456297,127.062472,2.0221E+13,22355,11,서울특별시,서울
SEB121000289,염곡동구룡사,37.468475,127.047211,2.0221E+13,22367,11,서울특별시,서울
SEB121000290,국제전자센터,37.4851233,127.0178189,2.0221E+13,22368,11,서울특별시,서울
SEB121000294,형촌마을입구(서초네이처힐1.2단지),37.4635709,127.021524,2.0221E+13,22372,11,서울특별시,서울
SEB121000297,국제전자센터,37.4854351,127.017758,2.0221E+13,22376,11,서울특별시,서울
SEB121000299,도로교통공단서울지부.코트라,37.4662408,127.0443893,2.0221E+13,22378,11,서울특별시,서울
SEB121000300,서초역3번출구,37.490795,127.0078482,2.0221E+13,22379,11,서울특별시,서울
SEB121000302,반포대교남단.한강시민공원입구,37.5076135,126.9995927,2.0221E+13,22381,11,서울특별시,서울
SEB121000303,반포대교남단.한강시민공원입구,37.5069439,127.0003902,2.0221E+13,22382,11,서울특별시,서울
SEB121000304,이수역,37.4854596,126.9840028,2.0221E+13,22385,11,서울특별시,서울
SEB121000305,방배초등학교,37.4856847,126.9863829,2.0221E+13,22386,11,서울특별시,서울
SEB121000306,방배고개,37.4865004,126.9903017,2.0221E+13,22387,11,서울특별시,서울
SEB121000307,방배역,37.4814274,126.9989529,2.0221E+13,22388,11,서울특별시,서울
SEB121000308,방일초교,37.4857895,126.9950063,2.0221E+13,22390,11,서울특별시,서울
SEB121000309,내방역,37.4874465,126.9926575,2.0221E+13,22391,11,서울특별시,서울
SEB121000310,방배고개,37.4862946,126.9888524,2.0221E+13,22392,11,서울특별시,서울
SEB121000311,이수역,37.4857905,126.9847839,2.0221E+13,22393,11,서울특별시,서울
SEB121000312,방배역,37.4813463,126.9982383,2.0221E+13,22394,11,서울특별시,서울
SEB121000313,방배역,37.4819419,126.9974908,2.0221E+13,22395,11,서울특별시,서울
SEB121000314,동작대교전망카페,37.5057628,126.9802792,2.0221E+13,22396,11,서울특별시,서울
SEB121000315,동작대교전망카페,37.5060918,126.9808957,2.0221E+13,22397,11,서울특별시,서울
SEB121000472,이수교(방배본동),37.4968964,126.9834607,2.0221E+13,22762,11,서울특별시,서울
SEB121000473,사당역,37.478866,126.9820773,2.0221E+13,22763,11,서울특별시,서울
SEB121000475,서울교통공사,37.476192,126.9859877,2.0221E+13,22765,11,서울특별시,서울
SEB121000476,임광아파트,37.4767398,127.0009712,2.0221E+13,22766,11,서울특별시,서울
SEB121000479,방배동래미안아파트,37.4757117,126.9852744,2.0221E+13,22769,11,서울특별시,서울
SEB121000511,대우효령아파트,37.4801666,126.9932439,2.0221E+13,22802,11,서울특별시,서울
SEB121000516,방배역,37.4811876,126.9964065,2.0221E+13,22808,11,서울특별시,서울
SEB121000517,서울고교,37.482714,127.0054038,2.0221E+13,22809,11,서울특별시,서울
SEB121000518,서울고교,37.4830303,127.0054378,2.0221E+13,22810,11,서울특별시,서울
SEB121000520,서초아트자이아파트,37.4851556,127.0111869,2.0221E+13,22812,11,서울특별시,서울
SEB121000521,서울교육대앞,37.4878433,127.0145108,2.0221E+13,22813,11,서울특별시,서울
SEB121000524,남부터미널,37.4847444,127.0143055,2.0221E+13,22816,11,서울특별시,서울
SEB121000530,정금마을,37.4932522,126.9828101,2.0221E+13,22033,11,서울특별시,서울
SEB121000531,경문고등학교,37.4904372,126.9827417,2.0221E+13,22031,11,서울특별시,서울
SEB121000532,총신대입구역.남성시장입구앞,37.4875329,126.9823285,2.0221E+13,22029,11,서울특별시,서울
SEB121000533,이수역,37.4823316,126.9820742,2.0221E+13,22027,11,서울특별시,서울
SEB121000922,양재역,37.4848715,127.0354332,2.0221E+13,23841,11,서울특별시,서울
SEB121000923,양재역,37.4845119,127.0355822,2.0221E+13,23827,11,서울특별시,서울
SEB121000924,반포미도아파트앞,37.5010465,127.0117502,2.0221E+13,22823,11,서울특별시,서울
SEB121000925,반포래미안아이파크아파트,37.5014574,127.0120987,2.0221E+13,22829,11,서울특별시,서울
SEB121000926,삼풍아파트,37.4964598,127.013187,2.0221E+13,22828,11,서울특별시,서울
SEB121000927,서초아르누보호텔.유원아파트,37.4957073,127.0197746,2.0221E+13,22827,11,서울특별시,서울
SEB121000928,프로비스타호텔.서초동유원아파트,37.4954856,127.0203706,2.0221E+13,22826,11,서울특별시,서울
SEB121000929,교대역,37.4940833,127.0157243,2.0221E+13,22825,11,서울특별시,서울
SEB121000930,삼풍아파트,37.496331,127.0128918,2.0221E+13,22824,11,서울특별시,서울
SEB121000938,반포한강공원.세빛섬,37.5109358,126.9986029,2.0221E+13,22405,11,서울특별시,서울
SEB121000939,반포한강공원.세빛섬,37.5120288,126.9973394,2.0221E+13,22404,11,서울특별시,서울
SEB121000956,네이처힐5단지,37.4632478,127.0239827,2.0221E+13,22424,11,서울특별시,서울
SEB121000957,KT삼거리,37.472187,127.03021,2.0221E+13,22601,11,서울특별시,서울
SEB121000958,KT연구개발센터정문,37.4705887,127.0300031,2.0221E+13,22602,11,서울특별시,서울
SEB121000959,형촌마을입구,37.4623284,127.022193,2.0221E+13,22604,11,서울특별시,서울
SEB121000960,성촌마을입구,37.464327,127.0246,2.0221E+13,22667,11,서울특별시,서울
SEB121000961,청계산입구역,37.4494457,127.0535943,2.0221E+13,22402,11,서울특별시,서울
SEB121000962,청계산입구역,37.4485723,127.0541373,2.0221E+13,22401,11,서울특별시,서울
SEB121000973,강남역티월드,37.494653,127.028875,2.0221E+13,22654,11,서울특별시,서울
SEB121000975,교대역,37.4940321,127.0143808,2.0221E+13,22711,11,서울특별시,서울
SEB121000976,반포자이아파트,37.5056333,127.0101482,2.0221E+13,22539,11,서울특별시,서울
SEB121000977,강남고속버스터미널,37.506068,127.0039283,2.0221E+13,22793,11,서울특별시,서울
SEB121000979,반포자이아파트,37.5061939,127.0093836,2.0221E+13,22533,11,서울특별시,서울
SEB121000981,서초포레스타7단지,37.4473199,127.0558227,2.0221E+13,22403,11,서울특별시,서울
SEB121000982,LH서초아파트,37.4600108,127.0253607,2.0221E+13,22607,11,서울특별시,서울
SEB121000983,서초호반써밋,37.457567,127.0146462,2.0221E+13,22605,11,서울특별시,서울
SEB121000984,kt연구소,37.4717085,127.0309238,2.0221E+13,22478,11,서울특별시,서울
SEB121000985,서초힐스아파트,37.4577874,127.0168336,2.0221E+13,22347,11,서울특별시,서울
SEB121000986,서초포레스타2단지앞,37.455488,127.063037,2.0221E+13,22116,11,서울특별시,서울
SEB121000987,서초포레스타입구,37.456932,127.0598052,2.0221E+13,22399,11,서울특별시,서울
SEB121000988,서초포레스타입구,37.457779,127.058987,2.0221E+13,22398,11,서울특별시,서울
SEB121001302,반포종합운동장,37.5004271,126.9966544,2.0221E+13,22977,11,서울특별시,서울
SEB121001308,KT연구개발센터,37.4703613,127.0303206,2.0221E+13,22777,11,서울특별시,서울
SEB121001309,삼성전자서울R&D,37.4659327,127.0234507,2.0221E+13,22774,11,서울특별시,서울
SEB121001313,네이처힐.LH서초아파트,37.460467,127.024156,2.0221E+13,22779,11,서울특별시,서울
SEB121001314,사당역,37.4751799,126.9816636,2.0221E+13,21028,11,서울특별시,서울
SEB121001315,사당역,37.4749266,126.9818031,2.0221E+13,22028,11,서울특별시,서울
SEB121001318,내방역제일병원,37.4881564,126.9954724,2.0221E+13,22801,11,서울특별시,서울
SEB121001319,세빛섬,37.5087482,126.9945426,2.0221E+13,22918,11,서울특별시,서울
SEB121001320,교대역.법원검찰청,37.4932788,127.0127927,2.0221E+13,22921,11,서울특별시,서울
SEB121001321,세빛섬,37.5105823,126.9980214,2.0221E+13,22917,11,서울특별시,서울
SEB121001322,고속터미널,37.5043838,127.0012438,2.0221E+13,22943,11,서울특별시,서울
SEB121001323,서래마을,37.5001774,127.003807,2.0221E+13,22944,11,서울특별시,서울
SEB121001326,삼성래미안,37.5026297,126.9951871,2.0221E+13,22200,11,서울특별시,서울
SEB121001327,내방역1번출구,37.4879027,126.9948004,2.0221E+13,22415,11,서울특별시,서울
SEB121001328,대법원앞,37.49159,127.0063545,2.0221E+13,22426,11,서울특별시,서울
SEB121001329,서리풀문화광장,37.4909097,127.0051901,2.0221E+13,22608,11,서울특별시,서울
SEB121900001,방배동래미안타워,37.4746741,126.9905863,2.0221E+13,22256,11,서울특별시,서울
SEB121900002,한국소비자원,37.4659463,127.0439211,2.0221E+13,22100,11,서울특별시,서울
SEB121900003,롯데캐슬헤론아파트,37.4972742,126.9852046,2.0221E+13,22227,11,서울특별시,서울
SEB121900004,KT반포지사,37.4983505,126.9925519,2.0221E+13,22338,11,서울특별시,서울
SEB121900005,헌인가구단지,37.459686,127.0869136,2.0221E+13,22343,11,서울특별시,서울
SEB121900006,내방역8번출구,37.4880351,126.9947563,2.0221E+13,22344,11,서울특별시,서울
SEB121900007,교대역5번출구,37.4937995,127.014737,2.0221E+13,22345,11,서울특별시,서울
SEB121900008,예술의전당,37.4802841,127.0132373,2.0221E+13,22267,11,서울특별시,서울
SEB121900009,사당역1번출구,37.4761745,126.9827009,2.0221E+13,22363,11,서울특별시,서울
SEB121900010,남부시장,37.4950765,126.9858168,2.0221E+13,22364,11,서울특별시,서울
SEB121900011,서초구민체육센터,37.4983445,126.990423,2.0221E+13,22380,11,서울특별시,서울
SEB121900012,헌인마을,37.4615398,127.0901408,2.0221E+13,22383,11,서울특별시,서울
SEB121900013,하이브랜드,37.4620911,127.036788,2.0221E+13,22384,11,서울특별시,서울
SEB121900014,내방역3번출구,37.4867762,126.9939998,2.0221E+13,22389,11,서울특별시,서울
SEB121900015,삼성래미안아파트,37.4949659,127.0184931,2.0221E+13,22400,11,서울특별시,서울
SEB121900016,양재시민의숲,37.4730822,127.0389144,2.0221E+13,22416,11,서울특별시,서울
SEB121900017,동덕여중고,37.4741687,126.9924722,2.0221E+13,22417,11,서울특별시,서울
SEB121900018,유경약국,37.4936654,126.9862027,2.0221E+13,22418,11,서울특별시,서울
SEB121900019,동부센트레빌2,37.4980323,126.9880579,2.0221E+13,22420,11,서울특별시,서울
SEB121900020,헌인마을.서울농업기술센터,37.4631743,127.0891175,2.0221E+13,22421,11,서울특별시,서울
SEB121900021,잔디마을,37.4635271,127.035232,2.0221E+13,22422,11,서울특별시,서울
SEB121900022,방일초등학교,37.4852218,126.9950041,2.0221E+13,22423,11,서울특별시,서울
SEB121900023,서초성당,37.4931512,127.0211376,2.0221E+13,22996,11,서울특별시,서울
SEB121900024,이수역5번출구,37.4854678,126.9841846,2.0221E+13,22430,11,서울특별시,서울
SEB121900025,이수중앙시장,37.492114,126.9889556,2.0221E+13,22431,11,서울특별시,서울
SEB121900026,국제전자센터,37.4850828,127.0176222,2.0221E+13,22432,11,서울특별시,서울
SEB121900027,방배신삼호아파트,37.4979488,126.9916917,2.0221E+13,22433,11,서울특별시,서울
SEB121900028,더케이호텔후문,37.4653349,127.0343341,2.0221E+13,22435,11,서울특별시,서울
SEB121900029,삼성레포츠,37.4922064,127.0208164,2.0221E+13,22437,11,서울특별시,서울
SEB121900030,원불교,37.483331,127.0424409,2.0221E+13,22439,11,서울특별시,서울
SEB121900031,양재역7번출구.프라자약국,37.4837218,127.035159,2.0221E+13,22440,11,서울특별시,서울
SEB121900032,방배초등학교,37.4857321,126.9864643,2.0221E+13,22443,11,서울특별시,서울
SEB121900033,함지박사거리,37.4930288,126.9912671,2.0221E+13,22445,11,서울특별시,서울
SEB121900034,이수화학,37.4980301,126.9933543,2.0221E+13,22447,11,서울특별시,서울
SEB121900035,방배역1번출구,37.4814094,126.9984655,2.0221E+13,22450,11,서울특별시,서울
SEB121900036,대림약국,37.4904357,127.0208736,2.0221E+13,22451,11,서울특별시,서울
SEB121900037,반포래미안아이파크아파트,37.5009627,127.0121585,2.0221E+13,22452,11,서울특별시,서울
SEB121900038,방배고개,37.4862118,126.9894179,2.0221E+13,22455,11,서울특별시,서울
SEB121900039,함지박사거리,37.4922655,126.9905852,2.0221E+13,22456,11,서울특별시,서울
SEB121900040,서래초교,37.4952967,126.9889993,2.0221E+13,22457,11,서울특별시,서울
SEB121900041,방배성당앞,37.4936363,126.9936238,2.0221E+13,22458,11,서울특별시,서울
SEB121900042,한국회관.ROTC중앙회,37.4987042,126.995407,2.0221E+13,22460,11,서울특별시,서울
SEB121900043,예술공원,37.4699888,127.0325353,2.0221E+13,22462,11,서울특별시,서울
SEB121900044,사당역13번출구,37.4770239,126.9827554,2.0221E+13,22464,11,서울특별시,서울
SEB121900046,서초구립반포도서관.반포리체,37.5026207,127.012497,2.0221E+13,22466,11,서울특별시,서울
SEB121900047,서초문화예술정보학교후문,37.4867142,127.0291942,2.0221E+13,22468,11,서울특별시,서울
SEB121900048,장자터빌딩,37.4851062,126.9903543,2.0221E+13,22471,11,서울특별시,서울
SEB121900050,동부센트레빌1,37.4976529,126.9874958,2.0221E+13,22473,11,서울특별시,서울
SEB121900051,필리핀대사관,37.4939491,126.9958664,2.0221E+13,22474,11,서울특별시,서울
SEB121900052,서초그랑자이아파트,37.4877448,127.0263472,2.0221E+13,22475,11,서울특별시,서울
SEB121900053,삼성래미안,37.502678,126.9955119,2.0221E+13,22476,11,서울특별시,서울
SEB121900054,상문고등학교,37.4821455,127.0046089,2.0221E+13,22479,11,서울특별시,서울
SEB121900055,반포리체,37.5023844,127.0140046,2.0221E+13,22480,11,서울특별시,서울
SEB121900058,백산빌딩,37.4791373,126.9910358,2.0221E+13,22486,11,서울특별시,서울
SEB121900059,방배열린문화센터.가야치과병원,37.4893578,126.992378,2.0221E+13,22488,11,서울특별시,서울
SEB121900060,방배중학교,37.4953873,126.9981113,2.0221E+13,22489,11,서울특별시,서울
SEB121900062,반포래미안,37.504584,127.000397,2.0221E+13,22491,11,서울특별시,서울
SEB121900063,우성아파트,37.4746627,127.0328539,2.0221E+13,22493,11,서울특별시,서울
SEB121900064,삼환아파트,37.4800296,127.0056275,2.0221E+13,22494,11,서울특별시,서울
SEB121900066,반포래미안아이파크아파트후문,37.5020978,127.0145622,2.0221E+13,22496,11,서울특별시,서울
SEB121900067,반포고교,37.501703,127.0158854,2.0221E+13,22497,11,서울특별시,서울
SEB121900069,서초문화예술정보학교,37.4879822,127.0320591,2.0221E+13,22499,11,서울특별시,서울
SEB121900070,교총회관,37.4673929,127.0282687,2.0221E+13,22500,11,서울특별시,서울
SEB121900071,대우효령아파트,37.4799386,126.9935074,2.0221E+13,22501,11,서울특별시,서울
SEB121900072,동문빌라,37.4829013,126.9917601,2.0221E+13,22502,11,서울특별시,서울
SEB121900073,효성빌라,37.4962262,126.998273,2.0221E+13,22503,11,서울특별시,서울
SEB121900074,호남고속터미널,37.5054364,127.0032236,2.0221E+13,22505,11,서울특별시,서울
SEB121900075,현대빌라,37.4762162,127.0361685,2.0221E+13,22507,11,서울특별시,서울
SEB121900076,방배빌딩.방배아트힐아파트정문,37.4782806,127.0064743,2.0221E+13,22508,11,서울특별시,서울
SEB121900078,반포고교,37.5012857,127.0161409,2.0221E+13,22510,11,서울특별시,서울
SEB121900079,반포리체,37.5025241,127.014206,2.0221E+13,22511,11,서울특별시,서울
SEB121900080,서초2동주민센터,37.4917135,127.0253409,2.0221E+13,22513,11,서울특별시,서울
SEB121900082,이수중학교,37.4818561,126.9924466,2.0221E+13,22517,11,서울특별시,서울
SEB121900084,정자,37.4770782,126.9896622,2.0221E+13,22523,11,서울특별시,서울
SEB121900086,반포센트럴푸르지오써밋아파트,37.5009216,127.0169971,2.0221E+13,22525,11,서울특별시,서울
SEB121900087,서래마을입구,37.4991809,126.9984335,2.0221E+13,22531,11,서울특별시,서울
SEB121900088,강남역9번출구,37.4977272,127.0265475,2.0221E+13,22532,11,서울특별시,서울
SEB121900089,임광아파트후문,37.4758189,127.0030267,2.0221E+13,22535,11,서울특별시,서울
SEB121900090,방현초교,37.476269,126.9892395,2.0221E+13,22536,11,서울특별시,서울
SEB121900091,세탁소,37.4825486,126.9874848,2.0221E+13,22537,11,서울특별시,서울
SEB121900092,현대4차아파트,37.50057,127.0179934,2.0221E+13,22538,11,서울특별시,서울
SEB121900093,서초1동주민센터,37.4895945,127.0184669,2.0221E+13,22540,11,서울특별시,서울
SEB121900094,양재시민의숲,37.4729102,127.0383773,2.0221E+13,22541,11,서울특별시,서울
SEB121900095,팔래스호텔,37.5005416,127.0000689,2.0221E+13,22544,11,서울특별시,서울
SEB121900096,반포미도아파트앞,37.5018431,127.0116067,2.0221E+13,22546,11,서울특별시,서울
SEB121900097,임광아파트정문,37.4765668,127.001013,2.0221E+13,22548,11,서울특별시,서울
SEB121900098,대성유니드아파트,37.4834866,126.986917,2.0221E+13,22549,11,서울특별시,서울
SEB121900099,서초래미안아파트정문,37.5002851,127.0187319,2.0221E+13,22550,11,서울특별시,서울
SEB121900100,뉴코아백화점,37.5093091,127.0080753,2.0221E+13,22551,11,서울특별시,서울
SEB121900101,서울교대정문,37.4889577,127.0163712,2.0221E+13,22552,11,서울특별시,서울
SEB121900102,롯데캐슬클래식.사랑의교회,37.4997374,127.0229572,2.0221E+13,22554,11,서울특별시,서울
SEB121900103,반포래미안아이파크아파트,37.5003518,127.0120274,2.0221E+13,22555,11,서울특별시,서울
SEB121900104,언남중고교,37.4718794,127.0457968,2.0221E+13,22556,11,서울특별시,서울
SEB121900105,방배3동주민센터,37.4786211,126.9996192,2.0221E+13,22557,11,서울특별시,서울
SEB121900106,우리수퍼,37.4846706,126.9861976,2.0221E+13,22558,11,서울특별시,서울
SEB121900107,서초래미안아파트남문,37.4974383,127.0204175,2.0221E+13,22559,11,서울특별시,서울
SEB121900108,경원중학교,37.5118733,127.0095535,2.0221E+13,22560,11,서울특별시,서울
SEB121900109,청호나이스,37.4879588,127.0130611,2.0221E+13,22561,11,서울특별시,서울
SEB121900110,구름다리,37.4797997,126.9922195,2.0221E+13,22562,11,서울특별시,서울
SEB121900111,서울지방조달청.서울성모병원,37.4994674,127.0038442,2.0221E+13,22563,11,서울특별시,서울
SEB121900112,아크로비스타.미도아파트,37.4980458,127.0124973,2.0221E+13,22565,11,서울특별시,서울
SEB121900113,방배(백석예술대)역,37.4809786,126.9980947,2.0221E+13,22566,11,서울특별시,서울
SEB121900114,잠원역,37.5129294,127.0117464,2.0221E+13,22567,11,서울특별시,서울
SEB121900117,국립중앙도서관,37.497922,127.0044198,2.0221E+13,22571,11,서울특별시,서울
SEB121900118,방배(백석예술대)역.서초프라자약국,37.4822348,126.9973009,2.0221E+13,22574,11,서울특별시,서울
SEB121900119,동덕여고,37.4745355,126.9929346,2.0221E+13,22575,11,서울특별시,서울
SEB121900120,이수역4번출구,37.4855775,126.9828785,2.0221E+13,22576,11,서울특별시,서울
SEB121900121,신사역,37.5152766,127.0194823,2.0221E+13,22577,11,서울특별시,서울
SEB121900122,유원아파트,37.4953796,127.017861,2.0221E+13,22578,11,서울특별시,서울
SEB121900123,서초역2번출구,37.4912987,127.0081468,2.0221E+13,22579,11,서울특별시,서울
SEB121900124,양재근린공원,37.472409,127.0415088,2.0221E+13,22880,11,서울특별시,서울
SEB121900125,서초역3번출구,37.4910843,127.0077861,2.0221E+13,22879,11,서울특별시,서울
SEB121900127,방배누리시아웨딩홀,37.4788854,126.9991553,2.0221E+13,22883,11,서울특별시,서울
SEB121900128,서초그랑자이정문,37.4879328,127.0259076,2.0221E+13,22884,11,서울특별시,서울
SEB121900129,강남역10번출구,37.4992095,127.0264405,2.0221E+13,22885,11,서울특별시,서울
SEB121900130,뱅뱅사거리,37.4892316,127.0303045,2.0221E+13,22887,11,서울특별시,서울
SEB121900131,언남고,37.4735942,127.0433501,2.0221E+13,22889,11,서울특별시,서울
SEB121900132,풍림아이원,37.4872479,127.0238377,2.0221E+13,22892,11,서울특별시,서울
SEB121900133,하이브랜드.코스트코.이마트,37.4623679,127.0361833,2.0221E+13,22893,11,서울특별시,서울
SEB121900134,서초유스센터,37.4861722,127.0101625,2.0221E+13,22894,11,서울특별시,서울
SEB121900135,교대역6번출구,37.4941718,127.0137373,2.0221E+13,22897,11,서울특별시,서울
SEB121900136,동덕여고,37.4740399,126.9929415,2.0221E+13,22900,11,서울특별시,서울
SEB121900137,국제전자센터,37.4854513,127.0179151,2.0221E+13,22901,11,서울특별시,서울
SEB121900138,국립국악원,37.4779435,127.007381,2.0221E+13,22904,11,서울특별시,서울
SEB121900139,현대렉시온오피스텔.파이낸셜뉴스,37.4909256,127.0306501,2.0221E+13,22878,11,서울특별시,서울
SEB121900140,삼호아파트,37.4973339,126.9873511,2.0221E+13,22906,11,서울특별시,서울
SEB121900141,성지마을입구,37.4738714,126.9922654,2.0221E+13,22907,11,서울특별시,서울
SEB121900142,서래초등학교,37.4957364,126.9883726,2.0221E+13,22913,11,서울특별시,서울
SEB121900143,복지관,37.4915717,127.016719,2.0221E+13,22915,11,서울특별시,서울
SEB121900144,교육개발원입구사거리,37.4782102,127.0394643,2.0221E+13,22920,11,서울특별시,서울
SEB121900145,서초고후문,37.4893768,127.0047484,2.0221E+13,22922,11,서울특별시,서울
SEB121900146,빛교회.이수중앙시장,37.4922933,126.9890268,2.0221E+13,22924,11,서울특별시,서울
SEB121900147,현대캐피탈,37.479719,127.0410922,2.0221E+13,22925,11,서울특별시,서울
SEB121900148,방배열린문화센터.가야치과병원,37.4891551,126.9928643,2.0221E+13,22928,11,서울특별시,서울
SEB121900149,카페골목입구,37.4916137,126.9873182,2.0221E+13,22929,11,서울특별시,서울
SEB121900150,원불교,37.4814305,127.042675,2.0221E+13,22930,11,서울특별시,서울
SEB121900151,방배열린문화센터(방배4동주민센터),37.490394,126.9921144,2.0221E+13,22931,11,서울특별시,서울
SEB121900152,노인정,37.4893925,126.9872326,2.0221E+13,22932,11,서울특별시,서울
SEB121900153,뉴코아백화점,37.5072825,127.0080547,2.0221E+13,22933,11,서울특별시,서울
SEB121900154,함지박사거리,37.4915969,126.99136,2.0221E+13,22934,11,서울특별시,서울
SEB121900155,HCN서초방송,37.4822972,127.0120492,2.0221E+13,22938,11,서울특별시,서울
SEB121900156,서울교대,37.4887252,127.0162208,2.0221E+13,22940,11,서울특별시,서울
SEB121900157,유경약국,37.4936339,126.986378,2.0221E+13,22942,11,서울특별시,서울
SEB121900158,서초1동주민센터,37.4896367,127.0192223,2.0221E+13,22945,11,서울특별시,서울
SEB121900159,남부시장,37.4953901,126.9858858,2.0221E+13,22947,11,서울특별시,서울
