SAFETY_SORT,SAFETY_GUBUN,SAFETY_CODE,SAFETY_NM,SAFETY_ADDR,SAFETY_EMD,SAFETY_LON,SAFETY_LAT,SAFETY_X,SAFETY_Y
health,병의원,치과의원,조한준치과의원,"서울특별시 마포구 만리재로 15, 204호 (공덕동, 제일빌딩)",,126.9527683,37.54458547,14132317.52,4515289.279
health,병의원,치과의원,지앤미치과의원,"서울특별시 마포구 성암로 189, 206호 (상암동, 중소기업DMC타워)",,126.8978976,37.57675599,14126209.35,4519806.964
health,병의원,치과의원,지윤섭치과의원,"서울특별시 마포구 신촌로 190, 대연빌딩 3층 (염리동)",,126.9467181,37.55660972,14131644.02,4516977.608
health,병의원,치과의원,참부부치과의원,"서울특별시 마포구 서강로 131, 301호 (노고산동)",,126.9350678,37.55430802,14130347.11,4516654.404
health,병의원,치과의원,채림치과의원,"서울특별시 마포구 신촌로 84, 3층 (노고산동)",,126.9349569,37.55555116,14130334.77,4516828.965
health,병의원,치과의원,청다민치과의원,"서울특별시 마포구 월드컵북로 400, 서울산업진흥원 지하1층 (상암동)",,126.8899552,37.58044591,14125325.2,4520325.262
health,병의원,치과의원,친절한임치과의원,"서울특별시 마포구 마포대로 195  (아현동, 마포 래미안 푸르지오)",,126.9536383,37.551942,14132414.37,4516322.179
health,병의원,치과의원,크리스마스치과의원,"서울특별시 마포구 서강로 106, 3층 (신수동)",,126.9335066,37.5523428,14130173.32,4516378.458
health,병의원,치과의원,키즈앤드림치과의원,"서울특별시 마포구 백범로 202, 214호,215호 (신공덕동, 마포케이씨씨웰츠타워)",,126.9525081,37.54284873,14132288.55,4515045.445
health,병의원,치과의원,토마스케네디치과의원,"서울특별시 마포구 연남로 42, 상가비동 307호,308호 (연남동, 코오롱하늘채아파트)",,126.9215448,37.56308616,14128841.73,4517887.08
health,병의원,치과의원,트라팰리스치과의원,"서울특별시 마포구 마포대로 53, 202호 (도화동, 마포트라팰리스)",,126.9470538,37.54143315,14131681.39,4514846.706
health,병의원,치과의원,튼튼치과의원,"서울특별시 마포구 굴레방로 27, 3층 (아현동, 보성상가)",,126.9553964,37.55654495,14132610.08,4516968.514
health,병의원,치과의원,퍼플라인치과의원,"서울특별시 마포구 양화로 68, 6층 (서교동, 한동빌딩)",,126.916094,37.55075677,14128234.96,4516155.759
health,병의원,치과의원,연세조은치과의원,"서울특별시 마포구 포은로 78, 2층 (망원동)",,126.9056167,37.55398611,14127068.63,4516609.203
health,병의원,치과의원,연세파미에치과의원,"서울특별시 마포구 양화로 151, 4층 (동교동, 옥도빌딩)",,126.9223668,37.55626796,14128933.24,4516929.618
health,병의원,치과의원,연세포시즌치과의원,"서울특별시 마포구 신촌로 170, 302호,303호 (대흥동, 이대역푸르지오시티)",,126.9443724,37.55634885,14131382.89,4516940.977
health,병의원,치과의원,연세하늘빛치과의원,"서울특별시 마포구 동교로41길 10, 2층 (연남동)",,126.9241663,37.56287884,14129133.56,4517857.966
health,병의원,치과의원,연세하늘치과의원,"서울특별시 마포구 월드컵북로 502, 3층 305,306호 (상암동, 월드컵파크프라자)",,126.879871,37.58504618,14124202.64,4520971.466
health,병의원,치과의원,연세행복치과의원,"서울특별시 마포구 만리재로 27, 7층 (신공덕동, 우대메디칼)",,126.95428,37.54473023,14132485.8,4515309.603
health,병의원,치과의원,연세휴치과의원,"서울특별시 마포구 마포대로24길 56, 보령빌딩 602호 (아현동)",,126.9619033,37.55154448,14133334.43,4516266.363
health,병의원,치과의원,예본치과의원,서울특별시 마포구 월드컵북로2길 57  (동교동),,126.9233535,37.55748674,14129043.09,4517100.762
health,병의원,치과의원,예치과의원,"서울특별시 마포구 월드컵북로 233, 제1상가동 224호 (성산동, 성산시영아파트)",,126.9031379,37.56972508,14126792.69,4518819.451
health,병의원,치과의원,오름치과의원,"서울특별시 마포구 월드컵로 79, 4층 (망원동, 유용빌딩)",,126.9098365,37.5559419,14127538.37,4516883.833
health,병의원,치과의원,요셉치과의원,"서울특별시 마포구 큰우물로 52, 2층 (용강동, 세일상가)",,126.944297,37.54205177,14131374.5,4514933.557
health,병의원,치과의원,원치과의원,"서울특별시 마포구 신촌로 266, 2층 (아현동)",,126.9551416,37.55708144,14132581.72,4517043.848
health,병의원,치과의원,유니치과의원,"서울특별시 마포구 백범로 199, (신공덕동)",,126.9528867,37.54350072,14132330.7,4515136.982
health,병의원,치과의원,유디마포치과의원,"서울특별시 마포구 마포대로 53, 210호,211호,212호 (도화동, 마포트라팰리스)",,126.9472498,37.54131834,14131703.21,4514830.588
health,병의원,치과의원,유디치과의원,"서울특별시 마포구 양화로 73, 4층 (서교동, 체리스빌딩)",,126.9159316,37.55141974,14128216.88,4516248.847
health,병의원,치과의원,은혜치과의원,"서울특별시 마포구 만리재로 133, 4층 (아현동)",,126.9621532,37.5516388,14133362.24,4516279.607
health,병의원,치과의원,포도나무치과의원,"서울특별시 마포구 월드컵북로 192, 3,4층 (성산동)",,126.907707,37.56842807,14127301.32,4518637.292
health,병의원,치과의원,푸른치과의원,"서울특별시 마포구 고산길 160, 2층 (대흥동)",,126.9456097,37.55426272,14131520.64,4516648.044
health,병의원,치과의원,프라미스치과의원,서울특별시 마포구 마포대로 143 (공덕동),,126.9532337,37.54761707,14132369.33,4515714.922
health,병의원,치과의원,프라임치과의원,"서울특별시 마포구 월드컵로 82, 3층 (서교동, 호원빌딩)",,126.9102584,37.55620515,14127585.35,4516920.798
health,병의원,치과의원,하이치과의원,"서울특별시 마포구 창전로 60, 3층 (구수동, 서강빌딩)",,126.9328951,37.54779782,14130105.24,4515740.3
health,병의원,치과의원,하치과의원,"서울특별시 마포구 월드컵북로 15, 아도디아빌딩 3층 301호 (서교동)",,126.9199494,37.55620868,14128664.14,4516921.294
health,병의원,치과의원,한동후치과의원,"서울특별시 마포구 마포대로 190, 2층 3층 (공덕동)",,126.9557907,37.55091751,14132653.98,4516178.329
health,병의원,치과의원,한마음치과의원,"서울특별시 마포구 포은로 64, 2층 (망원동)",,126.9065401,37.55289757,14127171.43,4516456.355
health,병의원,치과의원,한무현치과의원,"서울특별시 마포구 큰우물로 75, 성지빌딩 206호 (도화동)",,126.9462994,37.54126745,14131597.41,4514823.442
health,병의원,치과의원,한사랑치과의원,"서울특별시 마포구 월드컵로 75, 5층 (망원동)",,126.9101537,37.5556322,14127573.69,4516840.344
health,병의원,치과의원,한울치과의원,"서울특별시 마포구 월드컵로 196, 201호 (성산동, 대명비첸시티오피스텔)",,126.902746,37.56479454,14126749.06,4518126.998
health,병의원,치과의원,함께하는치과의원,"서울특별시 마포구 망원로11길 50, 준빌딩 1층 (망원동)",,126.9059745,37.55988165,14127108.46,4517437.069
health,병의원,치과의원,합정치과의원,서울특별시 마포구 독막로 10 (합정동),,126.9144987,37.54849232,14128057.37,4515837.811
health,병의원,치과의원,해미소치과의원,"서울특별시 마포구 백범로 178, A-205호 (공덕동, 마포신영지웰)",,126.9500847,37.5438924,14132018.78,4515191.973
health,병의원,치과의원,행복한문화공동체연치과의원,"서울특별시 마포구 서강대길 3, 502호 (신수동, 서강빌딩)",,126.9393587,37.54946663,14130824.77,4515974.611
health,병의원,치과의원,행복한미래치과의원,"서울특별시 마포구 큰우물로 53, 403호 (염리동, 마포네이버타운)",,126.944624,37.54225774,14131410.9,4514962.474
health,병의원,치과의원,행복한치과의원,"서울특별시 마포구 월드컵로13길 50, 2층 (망원동)",,126.9074197,37.5554535,14127269.34,4516815.25
health,병의원,치과의원,이경수치과의원,서울특별시 마포구 월드컵북로 233 (성산동),,126.9031425,37.56969985,14126793.2,4518815.908
health,병의원,치과의원,이사랑치과의원,"서울특별시 마포구 백범로 205, 105동 b 235호 (신공덕동, 펜트라우스)",,126.9534657,37.54402713,14132395.16,4515210.889
health,병의원,치과의원,이인규치과의원,"서울특별시 마포구 양화로 50, 203호 (합정동, (주)한국정보통신)",,126.9143496,37.54944361,14128040.77,4515971.379
health,병의원,치과의원,이한무치과의원,"서울특별시 마포구 신촌로 102-1, 3층 (노고산동)",,126.9373887,37.55462265,14130605.47,4516698.584
health,병의원,치과의원,일등치과의원,"서울특별시 마포구 월드컵로1길 14, 208호 (합정동, 마포한강푸르지오)",,126.9120616,37.55005106,14127786.07,4516056.67
health,병의원,치과의원,자이베스트치과의원,"서울특별시 마포구 대흥로24길 24, 마포프레스티지자이1단지 A동 2층 210~212호 (염리동)",,126.9476615,37.55397398,14131749.04,4516607.499
health,병의원,치과의원,정성가득수치과의원,"서울특별시 마포구 마포대로24길 4, 101동 306~308호 (아현동, 공덕자이아파트)",,126.9578957,37.55415241,14132888.3,4516632.554
health,병의원,치과의원,제영태치과의원,"서울특별시 마포구 새창로8길 72, 상가동 206호 (도화동, 현대홈타운)",,126.9516732,37.53916152,14132195.62,4514527.789
health,병의원,치과의원,조은이치과의원,"서울특별시 마포구 방울내로 79, 202호 (망원동, 이노프라자)",,126.9040739,37.56071832,14126896.88,4517554.561
health,병의원,치과의원,허우교치과의원,"서울특별시 마포구 월드컵로 111, 2층 (망원동)",,126.9078599,37.55818206,14127318.35,4517198.401
health,병의원,치과의원,홍대미래치과의원,"서울특별시 마포구 양화로 166, 3층 (동교동, 미래프라자)",,126.924168,37.55674486,14129133.75,4516996.584
health,병의원,치과의원,휴플러스치과의원,"서울특별시 마포구 마포대로 201, 207호 (아현동, 마포트라팰리스2차상가)",,126.9555303,37.55219502,14132624.99,4516357.708
health,병의원,보건소,마포구보건소,"서울특별시 마포구 월드컵로 212 (성산동, 마포구보건소)",,126.9018693,37.56693852,14126651.47,4518428.096
health,병의원,치과의원,서울제니스치과의원,"서울특별시 마포구 양화로 162, 9층 (동교동, 동교대아빌딩)",,126.9238695,37.55643112,14129100.53,4516952.528
health,병의원,치과의원,서울준현치과의원,"서울특별시 마포구 양화로 77, 송원빌딩 5층 (서교동)",,126.9163645,37.55171202,14128265.07,4516289.887
health,병의원,치과의원,서울청춘치과의원,"서울특별시 마포구 포은로 90, 2층 202호 (망원동)",,126.9052999,37.55511016,14127033.37,4516767.039
health,병의원,치과의원,서울치과의원,"서울특별시 마포구 마포대로 179, (아현동)",,126.9548152,37.55033465,14132545.39,4516096.489
health,병의원,치과의원,서울탑치과의원,"서울특별시 마포구 마포대로 195, 4-221,222호 (아현동, 마포래미안푸르지오상가)",,126.9537962,37.55282503,14132431.95,4516446.169
health,병의원,치과의원,서울토렌스치과의원,"서울특별시 마포구 월드컵로 150, 2층 (성산동)",,126.9056105,37.56137341,14127067.94,4517646.555
health,병의원,치과의원,서울프리벤치과의원,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 318 319호 (상암동)",,126.8888688,37.58016738,14125204.26,4520286.137
health,병의원,치과의원,서울한결치과의원,"서울특별시 마포구 백범로25길 63, 상가동 203호 (염리동, 삼성래미안아파트)",,126.9467788,37.54933876,14131650.77,4515956.657
health,병의원,치과의원,성산부부치과의원,"서울특별시 마포구 월드컵북로 185, (성산동)",,126.9079476,37.56790928,14127328.1,4518564.432
health,병의원,치과의원,성심치과의원,서울특별시 마포구 독막로 2 (합정동),,126.9136401,37.54847722,14127961.79,4515835.691
health,병의원,치과의원,성치과의원,"서울특별시 마포구 토정로 161, 2층 (하중동)",,126.9288775,37.54578444,14129658.01,4515457.615
health,병의원,치과의원,세란치과의원,"서울특별시 마포구 신촌로16길 4, 2층 (노고산동)",,126.933844,37.55593631,14130210.88,4516883.047
health,병의원,치과의원,소명치과의원,"서울특별시 마포구 서강로 97, 408호 (창전동,삼성아파트상가)",,126.9323481,37.5519349,14130044.36,4516321.182
health,병의원,치과의원,손창인치과의원,"서울특별시 마포구 대흥로 186-2, 3층 (대흥동)",,126.946085,37.55572285,14131573.54,4516853.073
health,병의원,치과의원,손치과의원,"서울특별시 마포구 양화로 46-1, (합정동)",,126.9142487,37.54938953,14128029.54,4515963.786
health,병의원,치과의원,순정치과의원,"서울특별시 마포구 대흥로24길 24, 마포프레스티지자이 a동 305호 (염리동)",,126.9476615,37.55397398,14131749.04,4516607.499
health,병의원,치과의원,슈어란트치과의원,"서울특별시 마포구 새창로 11, 5층 (도화동)",,126.9513485,37.54239366,14132159.47,4514981.556
health,병의원,치과의원,스마일치과의원,"서울특별시 마포구 월드컵북로 224, 2층 203호,204호,205호 (성산동)",,126.9043785,37.56975494,14126930.79,4518823.644
health,병의원,치과의원,스마일플란트치과의원,"서울특별시 마포구 서강로 105, 화일빌딩 5층 (창전동)",,126.9328193,37.55247495,14130096.81,4516397.013
health,병의원,의원,베스트신경외과의원,"서울특별시 마포구 양화로 81, H 스퀘어 2층 (서교동)",,126.9166837,37.55202552,14128300.6,4516333.907
health,병의원,병원,신촌연세병원,"서울특별시 마포구 서강로 110, 지2층~6층 (신수동)",,126.9337294,37.55257735,14130198.12,4516411.392
